time_s,rcCommand[3],rcCommand[0],gyroADC[0],axisP[0],axisD[0],debug[0],rcCommand[1],gyroADC[1],axisP[1],axisD[1],debug[1],rcCommand[2],gyroADC[2],axisP[2],axisD[2],debug[2],motor[0],motor[1],motor[2],motor[3],vbatLatest
0.02,1019.020909561339,5.7003471869041284,0.8724013978744702,6.7977476709537585,-4.56457664985734,4.89920818877473,6.395036339492038,-2.7067874988378087,16.892985043940193,14.3504552970017,1.1167892075784274,4.522703003582605,0.5595315040777703,5.706966959286962,0.0,2.5169271986373967,1109.545079593222,1111.4335333325369,1108.330586090344,1113.1427266604317,1640.5467807103507
0.022,1009.5861185484974,5.19247486047545,0.6641470780269075,6.375885517687548,-12.755577090663214,2.4918038947644643,4.412071506442118,-2.866027308875594,13.508151401229673,-13.376144043173955,3.6514539274659743,3.3190423112104326,0.8232905807943062,3.5938824917992225,0.0,2.2526520409471433,1107.539647565002,1110.2998851985876,1110.14607735119,1110.7619898335752,1638.521980735866
0.024,998.1385138515554,8.315773848228906,0.6361404438465743,10.812923833370322,-1.7154063435454099,6.543794302804379,8.903863936642246,-2.7969130041816688,21.716642002169184,5.805601594289708,1.4378471425233053,4.485538021255718,0.49988401853234743,5.739341763921654,-0.0,1.422533142416437,1111.5526505726627,1112.4958344431861,1111.0603465040408,1108.3415792938988,1640.4245382305314
0.026,1041.9971215501828,5.8992944602525,0.09418478410494296,8.17359442401576,-33.194784159174915,1.8340633265632869,4.296230275666382,-2.635227801987457,12.864786192125525,13.581556984313798,0.22249018609175603,2.2769618711272974,0.37305709267612075,2.7416228809696945,-0.0,-1.7987530508298701,1111.46924247416,1110.4429240347722,1112.1911825900775,1111.6816985307034,1640.1064889336785
0.028,1021.9973866033514,5.292864900668975,0.4648915192126164,6.797786521090552,22.705787525345,2.3382974283322637,11.541226288817299,-2.906191783389433,26.814407942015695,-22.760974437766,3.4474225217656524,-0.21223573288166797,0.2948337366167119,-0.7301800360776671,-0.0,2.7719681663358067,1112.634331665336,1111.3034354718834,1109.8795570105067,1108.078297342331,1639.9258107244018
0.03,986.8339084400901,7.572988012896385,0.48633459149723157,9.978008017330007,1.3133881774326794,1.1234586878150021,5.896033140390493,-3.4585352615195153,17.362078953944977,-46.396852162926905,3.3520639904980203,13.071189443769915,0.12541264635066954,18.641918588283716,-0.0,6.398349245093907,1107.8470578941342,1112.5950715542938,1109.6959874928493,1108.9792770770114,1637.2357537741043
0.032,1011.4479002093195,14.425791289204899,0.9580413837118994,18.962591866934144,28.892041023148405,9.003191267736847,9.408859230969258,-2.3481342282002697,21.820979860218642,93.27368679881663,0.5117083812299272,6.455269502719076,0.1476134618589482,9.083024698838585,0.0,3.54090231484033,1110.6315975307473,1110.3659714727594,1109.9474325533881,1111.5427152767709,1641.9550552912826
0.034,1028.1018772247223,11.254817737126771,0.44702507461150676,15.217372068821494,-31.299748932399048,5.369055375010589,11.589970061089563,-2.638799868725297,26.40859698973638,-24.415913804102306,5.936091985976705,10.029903702142786,-0.10255727117328146,14.590743801575139,-0.0,5.120610645949754,1110.4412569333933,1113.6299678193107,1111.3722531127944,1113.2000714715616,1638.778252237102
0.036,1011.9663575748533,13.039685395060395,-0.10504111500050324,18.507774926165744,-33.814054113735615,6.4362711100233385,11.225484604834381,-2.436736464948957,25.357082305517878,16.97332591721258,4.202579288411796,16.285142633424798,-0.2703699268857117,23.83993808684713,-0.0,3.9678431557065856,1109.8523096993895,1111.0378269354594,1107.965442151362,1109.8980933659257,1637.3886636643779
0.038,1006.7054635360895,12.482906515490033,0.6350473656342179,16.681785682996985,45.33041943887668,2.9687376042856988,9.37904131669566,-2.4713710665007964,21.99436538321262,-2.9093065303545185,3.106380779562399,9.950391802787312,-0.27759022691777147,14.72829412277532,-0.0,4.1377892856575516,1114.5647641568796,1108.973109507349,1111.3110924979726,1109.5309793958547,1642.6966940942093
0.04,999.465520712425,8.884732579327,0.6610721676001713,11.578913859711376,1.5940191204146432,2.5134016630647675,14.898027260347664,-2.043712106707254,31.44386826525393,35.92335262265757,6.425002943168608,12.21430525168445,-0.49009936379446645,18.294342646289643,-0.0,7.204194371069183,1107.606280630421,1108.1794798192739,1112.2330837045727,1108.9221461392497,1640.5197244146539
0.042,1036.8516621595497,10.843744387621758,0.2930624428251535,14.855360178273619,-22.54059564246984,4.768617117635028,15.24222565073481,-2.3461203231830075,32.64397012759147,-25.4022901839633,5.750236677084444,9.865699761695323,-0.48579511640115863,14.906152624458933,0.0,3.3176780895296507,1110.4641019079384,1111.41280610492,1113.5867117179978,1114.610531582576,1639.678457688011
0.044,997.6975562641815,13.819075584392914,0.46118223937564995,18.807913829784304,10.297337538717908,5.790045726835519,13.093628872171484,-2.6789534555221435,29.273912800199373,-27.957983116487423,9.836531341171717,9.109464556544966,-0.41932184499338265,13.72145241821522,0.0,4.707578753318465,1108.9718952325888,1110.0822686170486,1111.4370355522942,1111.82545258095,1640.603747011989
0.046,1040.5436278721477,9.374628979519201,0.6832732141138758,12.2374289176907,13.60307220271633,5.3519294251550305,12.470181588996189,-3.0401022681868755,28.78708683893177,-30.33650026383749,5.216656610554631,11.429720318117772,-0.48692237689938855,17.15996548082471,-0.0,9.941063373737393,1109.8683513504368,1112.3485122370168,1113.4813013239575,1113.8229229800702,1640.6003060696457
0.048,998.5588181912648,8.228260864330949,0.6449250294589682,10.67733685549975,-2.348826310113086,1.8380484257869685,16.798060001385736,-2.478188723896351,35.77671763412356,47.20073772040404,5.860703416858084,13.818518845291969,-0.4820620640461242,20.592836509446855,0.0,3.1904565507280447,1106.8775784460856,1112.121601862565,1108.4662405686502,1108.287136474811,1638.908632696393
0.05,1011.8091839959701,12.736198874019669,1.0189816665171954,16.497841828163484,22.910969019816413,7.114125649931962,16.481103100168646,-3.312083034022431,36.73615346505864,-70.04712205059072,5.073051933206718,16.71609424848229,-0.5288361637826581,24.832699793661522,-0.0,2.9891418318565606,1113.573904636128,1111.2923124382835,1108.0324638404247,1107.2158713444035,1640.1895373142354
0.052,1034.0371632137367,14.908116600615491,0.9200581228297801,19.695186336722283,-6.059067050854186,4.84479038010257,14.690193519980467,-3.5896015088326134,33.92729957347707,-23.31155188405533,8.144994460782286,13.692017108324288,-0.3750008591497196,20.256505873162574,0.0,6.658471212198512,1111.0810236721836,1115.1296293117307,1113.681162390406,1113.3023410119788,1640.7127894582222
0.054,1035.016831214667,11.003578569034723,0.8862897384279995,14.245142673494268,-2.068313544609058,1.995773794802358,15.780796946079311,-3.3619569666473326,35.528951262020655,19.12214154356359,5.731642747385359,10.039691774097905,-0.4135599668183937,15.05268250691947,-0.0,6.776523529012403,1111.2857212881108,1111.9396565824056,1113.4285902361503,1114.2476491917282,1640.136037962053
0.056,1031.1251411295984,14.59737272607833,1.2541546382686142,18.78725106763608,22.53172511523765,8.509547525146097,17.7029835922985,-4.4223653977102675,41.06464772545627,-89.07430820928651,8.71127812962622,13.385617180108751,0.09673392977805526,19.1359918804762,0.0,7.420169049619258,1111.9598215970805,1110.5231894125432,1113.3671414853904,1110.1532912914715,1638.7475618125063
0.058,1042.6112433529274,16.928789546855683,1.512736614649653,21.70580252854609,15.83814605333863,6.8069942579383405,15.655639929026,-4.350123406102458,37.130696749998414,6.068327295055973,6.182449642551201,12.619364640352657,0.04910256964041322,18.101177381825632,-0.0,6.180199845099741,1113.2818014989462,1109.6191565526774,1113.528525707462,1113.6457047807578,1638.3537176541383
0.06,1043.7492780341079,19.46555838248464,1.7062278197123795,25.005137432383346,11.851336310091993,11.183566313512678,15.436383562571477,-4.897651783330382,37.73996960199385,-45.99238368714556,5.212796199828745,13.622406767685394,-0.14069426074423574,19.818865480938666,-0.0,6.2435074062560165,1111.2027942288582,1113.0184837395136,1115.9377593636634,1113.9756844754131,1643.9224698679018
0.062,1038.4081044163097,15.453150000012942,1.1152468719822672,20.18776760426719,-36.197583048469376,6.402525594204006,16.57577219815874,-4.286284400772599,38.71997704761657,51.354860134853716,3.4995129683269615,18.565209118726806,-0.1491052742929131,26.948612725948397,-0.0,6.36320882877606,1113.379645302364,1113.7497672575807,1111.546838859681,1114.6960598796245,1640.5402432305755
0.064,1049.2985128857797,17.69254827209088,1.669513600931502,22.560432816992407,33.948837148140626,7.444185474971735,23.819858034737756,-2.3292154324541183,48.53268035510813,164.3937933387524,8.711717480717626,18.326278726518744,-0.5032945199997476,27.11458547498663,-0.0,8.581810547417863,1111.2415457842858,1113.5324859518366,1111.013518191736,1113.193973072324,1639.2595838278714
0.066,1053.1727827513935,15.00122476147164,2.1795253891317334,18.05295271625459,31.238222027264182,10.490580904750571,18.339244813943,-2.534650824709424,38.7419503053389,-17.256572949445673,4.871928369568708,11.585627154875306,-0.2292728914423873,17.013456066697476,0.0,4.549051459640467,1110.9997821414488,1111.3656159709817,1112.552655082895,1108.0644652494884,1640.8137892680195
0.068,1037.078026379981,14.06574918987303,2.359303769357113,16.482675152086408,11.011425788804488,10.43852381126691,21.66769603000557,-1.516950009403454,43.03070304914315,85.48686848570148,7.961055251808261,21.060427518753933,-0.49691666041078947,31.0425756179972,-0.0,10.259008443943399,1112.0338369187798,1112.268959215007,1112.7435101221065,1112.476024413146,1639.0828747113085
0.07,1025.406269064787,17.873986066736627,3.2077576874379043,20.6500495580526,51.96780248244848,9.87483836705628,17.38915525365127,-1.807633180131478,35.629239333100784,-24.417386341154018,4.4892841838885165,18.48162454073796,-0.4481771275752635,27.258914402371044,0.0,11.448124033785142,1111.5656474137963,1107.8761466556646,1107.8515397162962,1108.6441924714993,1639.5869386993106
0.072,1036.949431328562,24.44884857707047,3.5856244515833833,29.375419568685817,23.144339303910584,12.869117521775893,12.896145083888454,-1.8863721025356612,27.43635189800316,-6.614069481951391,3.6436174055451636,20.02482034106623,-0.40671776063502924,29.421414866449815,0.0,9.8854776139467,1111.3360883459857,1111.625929523608,1111.1985959994386,1111.3257965263535,1638.830400410942
0.074,1021.4029946769449,20.900048746176864,3.353772563028533,24.705156865872855,-14.200928173984586,14.356699611918483,20.91384865462138,-0.6090337375846766,39.94646971993445,107.29642265588271,7.248306934324374,15.196452532318133,-0.7547607567255337,22.96974713622288,-0.0,7.314810026362418,1113.251509890357,1108.7065422736957,1108.5030258879403,1111.2618656612503,1638.7591482739808
0.076,1049.8791801762384,21.86193478870379,3.816672313011699,25.407729565774467,28.352609686468917,13.672081629350037,24.391255199750137,-0.918320945253071,46.97457332512596,-25.980125444145123,12.562081720993358,24.252456573235833,-0.6235159598246135,35.82140044760704,0.0,9.946663278441656,1111.2355733480733,1112.8882855064917,1112.1525948410529,1113.4709622962423,1636.8479466298966
0.078,1046.0264904216692,21.887557187918297,3.8427736215414785,25.407055261458563,1.598705147449004,11.76139234100378,20.057555818447614,-0.16368219003510576,37.53061774374393,63.38965543830908,9.374913052348102,14.800886681464206,-0.7700511709467834,22.422150507471823,-0.0,7.789636784296688,1113.8583812888764,1112.0390895584003,1111.0311737470583,1112.5613144349074,1642.2866565367244
0.08,1058.4267727276788,24.802114868676,3.830360050061265,29.528230784609548,-0.7603312531630696,12.576151069146778,25.183358554829173,0.015465907104369722,46.711608754177234,15.048440159715941,8.835141019770745,23.115573564952456,-0.4901434279631192,33.99223246979843,0.0,8.374384319026332,1113.8295348562285,1114.8776067595898,1111.075536424331,1114.1855660539522,1640.628304840174
0.082,1034.7644062862382,27.71534215404114,3.989345667404871,33.406203053183866,9.737869062295864,16.292153381457528,21.891555388417277,-0.6842081132598333,41.90061705911272,-58.77261771059305,9.742075483147138,22.4501140726089,-0.2858323658167308,32.739762871332914,0.0,8.915765794785134,1110.3267217254054,1108.8169804083257,1112.8648286375833,1115.5549216217337,1639.7744642076098
0.084,1066.6403028772575,16.035415492848593,3.3914307268152752,17.80273055057491,-36.62229011111275,7.49339123629554,21.73329667924126,-1.325906269229728,42.79788067236216,-53.90264510147116,11.109319492022877,19.935522484713957,-0.6329194366164616,29.618556366715804,-0.0,8.729193625030087,1119.463906425103,1112.8191674811953,1114.042400764166,1113.69768373496,1642.5563913683864
0.086,1040.9983492733027,19.45688213777946,4.012092830583291,21.746263344532203,38.01555385579097,15.620311965250092,26.03754382770535,-2.9410150649784454,53.78420530482113,-135.66913884289227,5.189422870668681,19.21298437847839,-0.8454172830625215,28.88409839261891,-0.0,11.860862973890988,1112.4944112459834,1115.6850209445806,1115.7396539314557,1112.4845510654598,1643.1337217387327
0.088,1041.1042636943105,11.194721917114142,3.2772259075010703,11.147834381535207,-45.01059903878602,6.61765737343005,28.011360333908534,-2.0141005640582303,55.72725542662632,77.86081807729806,10.603091732517477,24.46442920427196,-0.7731464111269908,36.342108886174486,0.0,11.856134287943071,1114.939087913924,1112.0200659180766,1114.1363778239727,1111.5858682490557,1640.2728092741543
0.09,1044.1148048554612,15.691176287729311,3.286060033598717,17.466403685815877,0.5410902234808651,6.2633148634237195,25.73098838288432,-1.904120575013968,51.290762225859226,9.238319079718034,9.883617987167238,23.43332802288414,-0.7620698342752067,34.84137291430946,0.0,11.136600510614516,1107.2236956269066,1111.4297835657826,1114.3854595393677,1114.4327559999447,1641.0380070081883
0.092,1046.517036231239,27.89813460928132,3.6542593544028805,34.13537635886885,22.552208399255008,11.148837482107,24.64479548519851,-1.4546286753750475,48.44053124202453,37.75731956966932,8.729383567287872,23.44135177363107,-0.5818590712027372,34.59342361656068,0.0,8.466519085172827,1111.4507904007369,1114.7842884045754,1110.1579569782496,1113.4143289286799,1640.5824325441497
0.094,1058.1283365186785,27.336943631760988,3.2982293653556245,33.84650968709875,-21.806836829144434,12.822879952032315,31.6668916046683,-0.36513323666583775,59.45143810551617,91.51761685157362,18.5691409944532,26.939396125756552,-0.8688208495409204,40.04383244442837,-0.0,12.8344473695833,1111.97600893574,1114.2835720347693,1113.829347038746,1111.5859298532082,1641.738753959784
0.096,1071.3145176595458,26.84543608962153,3.225023488888105,33.25754094183266,-4.4838599336355776,14.193054973562072,27.661718956197944,-0.43214501320686116,52.142211527215316,-5.628989229445966,13.468460803543884,17.638424334240497,-0.6086507655397471,26.27578814368355,0.0,8.312955591214521,1113.1431359909652,1117.4919539816874,1110.356678609067,1110.7145121146405,1639.2678215848314
0.098,1068.168444608035,27.246048117130684,3.730084665998646,33.11047653919391,30.93499709802066,12.430287310115624,27.220141007885726,-0.46340825393210255,51.38066742993389,-2.626112220920277,18.048640850355774,25.735072377829844,-0.5722673890421731,37.88256926429571,0.0,10.473686351711002,1115.9958230823322,1115.3365215396348,1113.3950449830568,1114.9043545928266,1638.9374583996062
0.1,1061.5670401784591,23.314796799692353,3.5239409787321496,27.86552499591197,-12.626300845072915,14.096621598549737,23.7359697957078,-0.775207414673706,45.49274490246807,-26.191129502294693,12.69552035075337,23.048596982081882,-0.4564179619641311,33.84722151942626,0.0,14.248011039616225,1116.163196138725,1110.3690355585725,1113.7102814924071,1114.6775068700604,1639.5533160575628
0.102,1092.6471980222107,30.942469200512008,4.193821364008292,37.662096153797236,41.03017359816371,18.526608574434825,23.650888972433506,-0.9051073163911473,45.57592911205856,-10.911591744265065,11.915971873641235,23.306072450118364,-0.42177690489065794,34.168103071213,0.0,7.385105558602469,1118.4934634083465,1112.412682862264,1116.336288682317,1116.4383208434583,1641.8934742438134
0.104,1071.7891643738826,32.822067069677956,4.2816465054228985,40.18491215447112,5.379289911644663,17.56672902033739,21.354376195579356,-2.1536919349120334,43.630974450192014,-104.88110795575443,8.90510712997941,29.19593968958629,-0.8089046060516673,43.206975785718654,-0.0,12.158706309815555,1114.2951901395784,1112.3810909738925,1116.033014132248,1113.1081035530383,1639.6408737862857
0.106,1084.881881753986,29.61466062081878,3.663632478227001,36.53904762476922,-37.85335916574873,10.557486245693958,29.068083474125334,-1.3683315979993544,56.489986373863424,65.97026830066503,12.279761361717952,32.0995952789673,-0.4605613834750677,46.88662559391701,0.0,14.197107294630378,1116.1181479304694,1116.6251283884883,1113.4825447932233,1113.0694661928976,1642.2042348807825
0.108,1061.3486688826388,27.965055169960316,3.6296944968732956,34.26418782770653,-2.078701357914449,13.003207139115096,30.090778061512207,-0.09120826074905751,56.0177666141169,107.27836032902495,12.333757731386237,27.73451369940799,-0.23147519286319995,40.27102400487052,0.0,11.117609516488939,1110.0049906978063,1114.5141215803305,1110.970356488164,1113.293498198976,1639.0734627072202
0.11,1059.6202913145753,27.284914912171697,3.330542732025886,33.7277560296453,-18.32304559690384,14.650312779442551,32.2059426097807,0.027503155808018348,59.723183626573295,9.971758990794372,15.400440165032155,30.009175036264445,-0.2957195465728407,43.63904819928569,-0.0,12.521021609267075,1113.8856366847704,1111.7242231370014,1115.7052914696374,1112.6043023808709,1643.1184359901852
0.112,1062.6073549214652,26.580901224322137,3.3374103191383484,32.726835194498776,0.42063971063832084,10.067208928262714,29.60353602316632,-0.6965060545976698,56.23687809632997,-60.81677367407781,10.009199783526512,35.06790198309167,0.05683808200826691,50.4159320175601,0.0,10.76399634801298,1110.0445217889935,1114.5043582644773,1110.9351329652695,1116.9345551347826,1640.5113356409477
0.114,1087.537104659901,25.31690956806602,3.2112274523870625,31.12480041887597,-7.72870058851626,15.219092921459051,34.29424772240477,0.2635762263670276,63.160926296646046,80.64691160103457,17.68736763659041,31.529208902629783,-0.1573556466812165,45.628652951007844,-0.0,14.84735505571405,1115.1747596228447,1112.8734788944414,1116.1725595626403,1111.958696407455,1639.799896353613
0.116,1099.1066850444772,29.880550485114373,3.6671181070748493,36.90851278827965,27.92330259962694,14.903382092149435,37.425758558009996,-0.9500121749940038,71.22543048045542,-101.94142571432664,15.965149645094533,32.98365758346041,0.41365142469441774,46.90080886862304,0.0,13.464988658041078,1116.4177808601644,1115.6555679003625,1116.6576874569853,1121.9555025166967,1639.534071434677
0.118,1069.1090394601295,31.715113981219645,4.330858616226591,38.557031553910214,40.654106185544165,16.53995526801649,24.095724385585605,-1.3013344832550773,47.13694126056831,-29.511073893930174,7.267087867388579,30.291652256086746,0.2117242004979062,43.31509640004793,-0.0,12.781474047108418,1113.9085226632606,1115.6442637274506,1115.1684937238942,1115.2745147994278,1637.1064567134513
0.12,1069.0914934263985,29.49590241886107,3.957311999503619,35.95833531045529,-22.879730274282036,16.308854967530173,36.523340714471395,-0.637082085389141,68.96974471654116,55.797201420738645,16.24742309602646,32.581545370094794,0.1337030495029516,46.72489294165226,-0.0,17.639542880597155,1113.586696009338,1113.1841642648942,1112.1526868973688,1114.2382866030632,1638.407062170199
0.122,1077.2980691844514,37.17352302853755,3.893689735006332,46.85800527729196,-3.896863700458817,20.128454651590083,35.16768079868354,-2.033360323877747,69.04513232347375,-117.2873720330429,17.35820684238851,32.71289381953873,0.3865604205533846,46.54992009453889,0.0,11.867294404237008,1111.5753968542747,1117.5243565820217,1113.6204294899753,1111.1256419882186,1640.280763909975
0.124,1080.2536991768075,34.73049318048076,4.525345641923856,42.528847734288114,38.688924298698346,14.86392730437596,34.16131379576866,-2.2367644546547223,67.55483323278581,-17.08594698526593,13.169685674110621,33.92474211296539,0.2804682467246893,48.44775436738661,-0.0,11.879851379082602,1112.0720141016338,1113.7628032516961,1114.713222970793,1109.8095568107299,1642.607058759399
0.126,1072.0992146882566,28.687188006020634,4.137589107046299,34.565835249755864,-23.75008776125036,16.885843787196592,35.53037986493128,-2.0039303720441253,69.66367979982635,19.55806293929015,12.28770683538532,27.09656343499942,0.6012948479971361,38.153186765283294,0.0,10.619253625227525,1113.763915040383,1114.9394837183115,1114.6047845155233,1112.6126636450917,1640.7941683244628
0.128,1058.047896636998,34.33888375595772,4.426123478935017,42.11716647004796,17.67273027818394,17.565902917974185,31.747961466940673,-2.231504382394301,63.06588861636571,-19.116216869414746,14.185508621557963,32.736030305945064,0.43271517004468857,46.516773795696544,-0.0,13.566940073853276,1116.2580849890983,1114.113095045021,1118.791616284911,1111.5878902135712,1638.6939191326753
0.13,1062.0682973960036,31.756536306864888,4.126346835293992,38.90330677597182,-18.361319423012752,13.898583202800989,30.505858564086388,-0.9408704731542732,58.36512909311867,108.41324837616231,11.124150246945112,31.626925503029277,0.6251756857002111,44.64251973695386,0.0,14.15335159837922,1112.2117843126002,1114.2533901505446,1114.1313821053793,1111.4293419782987,1642.4865299242447
0.132,1097.4920511789974,31.108489971531363,3.8303988796903825,38.4075522573121,-18.126812280721087,15.814508912798974,40.812552494972294,-0.08234819710214675,75.90093568449016,72.11587118837862,18.4246617227244,42.92819659445222,0.5513986409524525,61.02258905303967,-0.0,18.161026113659734,1117.444371679346,1117.2770101877695,1117.9034247752843,1113.8568258792907,1640.5929577532552
0.134,1089.5962362033194,33.24435165230027,3.6531731224826047,41.664379369983266,-10.855077628976389,19.26587726610155,33.938476799605446,-1.4977504206384822,65.76963772077274,-118.89378677705218,14.09804120683273,35.414190070741896,0.3539866527970837,50.48669292184053,-0.0,13.904942158265184,1116.071601301134,1118.138129840704,1116.1622401155541,1119.827461397702,1638.2074514732228
0.136,1080.566996823652,34.915504487872184,3.2051853386261624,44.6481293621384,-27.439251761207093,18.44810290497817,36.09103556108617,-0.8736566646248833,68.60646877091972,52.423875505142306,16.163155058566964,36.32114015352921,0.6890468086024666,51.3102144166945,0.0,17.249614849472337,1115.320018253287,1116.7882757001694,1115.9981293443586,1115.6295271406418,1640.536242791637
0.138,1090.8629556263047,29.710090146996453,2.5868237799418514,38.18955904481288,-37.87464546941404,18.321355506629597,35.93276408403116,-0.9444836201788807,68.44417173901384,-5.9494642665357755,18.495220959712682,34.549810363921175,0.6720457533149812,48.78398103927292,-0.0,19.14487594078297,1118.077942990548,1113.8743675549445,1114.1062594541786,1117.045401934355,1641.2794016792425
0.14,1079.6291886776135,36.55733834892142,2.861998668705141,47.44303826974452,16.85446193675148,20.567838952260193,37.941932985071155,-0.4352937726960419,71.22813286241592,42.77194718855845,17.891203183760208,37.15092876651227,0.8618450756524239,52.25628051483818,0.0,21.69641910193878,1114.2263352868963,1116.001355516427,1114.2573119255176,1111.0786089001474,1640.1676970210635
0.142,1084.9921813087585,33.41695439657693,2.371306442842919,43.71227231885748,-30.0548988340611,17.363864932889555,41.76068654700443,0.28561188118654435,76.977738579758,60.55607492613724,16.277443870125904,37.087038740098,1.0872826941303124,51.83964870619347,0.0,18.835306557349156,1115.6710183446396,1117.1729959723318,1118.027378410098,1111.5885602735289,1643.4051882024182
0.144,1108.5309398774357,39.139189758145214,2.843603163911781,51.10418592468068,28.928174165467798,18.06698418154988,33.1910070045282,-0.5356744498184416,62.59672077926737,-68.9880518044188,18.966263056547284,34.44624027081141,1.0463121303138687,48.09589652231646,-0.0,15.838938864621475,1119.9188634699572,1115.1080417260175,1116.299906435438,1117.73163358772,1641.0453878539756
0.146,1117.3132054665775,44.887798288875125,3.2062838652256627,58.687572308498446,22.21419295547526,21.920053085005556,40.91929556325723,0.8587024451836287,74.3524608271446,117.12765918017391,21.633873656675746,42.40921996372839,1.4828501862256365,58.933972479603966,0.0,24.76420200771308,1116.6323224219063,1116.9531645968511,1120.155719426732,1120.070318056582,1638.645809079315
0.148,1084.3529670982346,40.09351576498402,2.89320528842859,52.378037150990046,-19.176062828820704,18.97853214327251,33.35522549011701,1.226224028718561,59.63142671235552,30.871813016934322,12.908107252075046,32.699414079365155,1.23996573111799,45.301605621475915,-0.0,18.24341695107652,1113.9860747748767,1118.0510724279682,1115.6309771854758,1115.3585253805845,1637.046346103506
0.15,1099.0502369327448,44.26536837398477,3.672360056454595,57.15495571108249,47.723229541592815,24.950524995331946,38.57935289793078,1.8778163730679953,68.11805179014534,54.73375692535247,20.485131357140617,35.98853593485562,1.2859360041595918,49.97174390020228,0.0,17.403091292528444,1115.1071379382156,1113.7408476746505,1116.0241022764837,1114.7621909193554,1642.8602742595244
